4364919762 11007 0 2
4364919812 15256 0 3
4364919862 15929 0 3
4364919912 2405 0 0
4364919962 0 0 0
4364920012 0 0 0
4364920062 0 0 0
4364920112 0 0 0
4364920162 0 0 0
4364920212 0 0 0
4364920262 0 0 0
4364920312 0 0 0
4364920362 0 0 0
4364920412 0 0 0
4364920462 0 0 0
4364920512 0 0 0
4364920562 0 0 0
4364920612 0 0 0
4364920662 0 0 0
4364920712 0 0 0
4364920762 1991 0 2
4364920812 0 0 0
4364920862 0 0 0
4364920912 12692 0 4
4364920962 15474 0 9
4364921012 0 0 0
4364921062 0 0 0
4364921112 0 0 0
4364921162 0 0 0
4364921212 0 0 0
4364921262 0 0 0
4364921312 0 0 0
4364921362 0 0 0
4364921412 0 0 0
4364921462 0 0 0
4364921512 0 0 0
4364921562 0 0 0
4364921612 0 0 0
4364921662 0 0 0
4364921712 0 0 0
4364921762 1916 0 2
4364921812 0 0 0
4364921862 0 0 0
4364921912 0 0 0
4364921962 1629 0 1
4364922012 13981 0 7
4364922062 3635 0 2
4364922112 0 0 0
4364922162 0 0 0
4364922212 0 0 0
4364922262 0 0 0
4364922312 0 0 0
4364922362 0 0 0
4364922412 0 0 0
4364922462 0 0 0
4364922512 0 0 0
4364922562 0 0 0
4364922612 0 0 0
4364922662 0 0 0
4364922712 0 0 0
4364922762 1886 0 2
4364922812 0 0 0
4364922862 0 0 0
4364922912 0 0 0
4364922962 0 0 0
4364923012 0 0 0
4364923062 10610 0 5
4364923112 2615 0 1
4364923162 0 0 0
4364923212 0 0 0
4364923262 0 0 0
4364923312 0 0 0
4364923362 0 0 0
4364923412 0 0 0
4364923462 0 0 0
4364923512 0 0 0
4364923562 0 0 0
4364923612 0 0 0
4364923662 0 0 0
4364923712 0 0 0
4364923762 106 0 0
4364923812 1775 0 1
4364923862 0 0 0
4364923912 0 0 0
4364923962 0 0 0
4364924012 0 0 0
4364924062 0 0 0
4364924112 9138 0 3
4364924162 0 0 0
4364924212 0 0 0
4364924262 0 0 0
4364924312 0 0 0
4364924362 0 0 0
4364924412 0 0 0
4364924462 0 0 0
4364924512 0 0 0
4364924562 0 0 0
4364924612 0 0 0
4364924662 0 0 0
4364924712 0 0 0
4364924762 0 0 0
4364924812 1863 0 2
4364924862 0 0 0
4364924912 0 0 0
4364924962 0 0 0
4364925012 0 0 0
4364925062 0 0 0
4364925112 426 0 0
4364925162 5691 0 2
4364925212 0 0 0
4364925262 0 0 0
4364925312 0 0 0
4364925362 0 0 0
4364925412 0 0 0
4364925462 0 0 0
4364925512 0 0 0
4364925562 0 0 0
4364925612 0 0 0
4364925662 0 0 0
4364925712 0 0 0
4364925762 0 0 0
4364925812 1779 0 0
4364925862 0 0 0
4364925912 0 0 0
4364925962 0 0 0
4364926012 0 0 0
4364926062 0 0 0
4364926112 0 0 0
4364926163 4093 0 3
4364926213 0 0 0
4364926263 0 0 0
4364926313 0 0 0
4364926363 0 0 0
4364926413 0 0 0
4364926463 0 0 0
4364926513 0 0 0
4364926563 0 0 0
4364926613 0 0 0
4364926663 0 0 0
4364926713 0 0 0
4364926763 0 0 0
4364926813 1745 0 2
4364926863 0 0 0
4364926913 0 0 0
4364926963 0 0 0
4364927013 0 0 0
4364927063 0 0 0
4364927113 0 0 0
4364927163 1989 0 6
4364927213 831 0 1
4364927263 0 0 0
4364927313 0 0 0
4364927363 0 0 0
4364927413 0 0 0
4364927463 0 0 0
4364927513 0 0 0
4364927563 0 0 0
4364927613 0 0 0
4364927663 0 0 0
4364927713 0 0 0
4364927763 0 0 0
4364927813 1753 0 2
4364927863 0 0 0
4364927913 0 0 0
4364927963 0 0 0
4364928013 0 0 0
4364928063 0 0 0
4364928113 0 0 0
4364928163 0 0 0
4364928213 1962 0 8
4364928263 0 0 0
4364928313 0 0 0
4364928363 0 0 0
4364928413 0 0 0
4364928463 0 0 0
4364928513 0 0 0
4364928563 0 0 0
4364928613 0 0 0
4364928663 0 0 0
4364928713 0 0 0
4364928763 0 0 0
4364928813 1753 0 2
4364928863 0 0 0
4364928913 0 0 0
4364928963 0 0 0
4364929013 0 0 0
4364929063 0 0 0
4364929113 0 0 0
4364929163 0 0 0
4364929213 1362 0 6
4364929263 0 0 0
4364929313 0 0 0
4364929363 0 0 0
4364929413 0 0 0
4364929463 0 0 0
4364929513 0 0 0
4364929563 0 0 0
4364929613 0 0 0
4364929663 0 0 0
4364929713 0 0 0
4364929763 0 0 0
4364929813 1655 0 1
4364929863 0 0 0
4364929913 0 0 0
4364929963 0 0 0
4364930013 0 0 0
4364930063 0 0 0
4364930113 0 0 0
4364930163 0 0 0
4364930213 935 0 6
4364930263 0 0 0
4364930313 0 0 0
4364930363 0 0 0
4364930413 0 0 0
4364930463 0 0 0
4364930513 0 0 0
4364930563 0 0 0
4364930613 0 0 0
4364930663 0 0 0
4364930713 0 0 0
4364930763 0 0 0
4364930813 1679 0 1
4364930863 0 0 0
4364930913 0 0 0
4364930963 0 0 0
4364931013 0 0 0
4364931063 0 0 0
4364931113 0 0 0
4364931163 0 0 0
4364931213 609 0 6
4364931263 0 0 0
4364931313 0 0 0
4364931363 0 0 0
4364931413 0 0 0
4364931463 0 0 0
4364931513 0 0 0
4364931563 0 0 0
4364931613 0 0 0
4364931663 0 0 0
4364931713 0 0 0
4364931763 0 0 0
4364931813 52 0 0
4364931863 1555 0 1
4364931913 0 0 0
4364931963 0 0 0
4364932013 0 0 0
4364932063 0 0 0
4364932113 0 0 0
4364932163 0 0 0
4364932213 325 0 5
4364932263 119 0 1
4364932313 0 0 0
4364932363 0 0 0
4364932413 0 0 0
4364932463 0 0 0
4364932513 0 0 0
4364932563 0 0 0
4364932613 0 0 0
4364932663 0 0 0
4364932713 0 0 0
4364932763 0 0 0
4364932813 0 0 0
4364932863 1544 0 2
4364932913 0 0 0
4364932963 0 0 0
4364933013 0 0 0
4364933063 0 0 0
4364933113 0 0 0
4364933163 0 0 0
4364933213 0 0 0
4364933263 303 0 5
4364933313 0 0 0
4364933363 0 0 0
4364933413 0 0 0
4364933463 0 0 0
4364933513 0 0 0
4364933563 0 0 0
4364933613 0 0 0
4364933663 0 0 0
4364933713 0 0 0
4364933763 0 0 0
4364933813 0 0 0
4364933863 1568 0 0
4364933913 0 0 0
4364933963 0 0 0
4364934013 0 0 0
4364934063 0 0 0
4364934113 0 0 0
4364934163 0 0 0
4364934213 0 0 0
4364934263 205 0 6
4364934313 0 0 0
4364934363 0 0 0
4364934413 0 0 0
4364934463 0 0 0
4364934513 0 0 0
4364934563 0 0 0
4364934613 0 0 0
4364934663 0 0 0
4364934713 0 0 0
4364934763 0 0 0
4364934813 0 0 0
4364934863 1585 0 1
4364934913 0 0 0
4364934963 0 0 0
4364935013 0 0 0
4364935063 0 0 0
4364935113 0 0 0
4364935163 0 0 0
4364935213 0 0 0
4364935263 125 0 5
4364935313 0 0 0
4364935363 0 0 0
4364935413 0 0 0
4364935463 0 0 0
4364935513 0 0 0
4364935563 0 0 0
4364935613 0 0 0
4364935663 0 0 0
4364935713 0 0 0
4364935763 0 0 0
4364935813 0 0 0
4364935863 1521 0 0
4364935913 0 0 0
4364935963 0 0 0
4364936013 0 0 0
4364936063 0 0 0
4364936113 0 0 0
4364936163 0 0 0
4364936213 0 0 0
4364936263 96 0 6
4364936313 0 0 0
4364936363 0 0 0
4364936413 0 0 0
4364936463 0 0 0
4364936513 0 0 0
4364936563 0 0 0
4364936613 0 0 0
4364936663 0 0 0
4364936713 0 0 0
4364936763 0 0 0
4364936813 0 0 0
4364936863 1635 0 0
4364936913 0 0 0
4364936963 0 0 0
4364937013 0 0 0
4364937063 0 0 0
4364937113 0 0 0
4364937163 0 0 0
4364937213 0 0 0
4364937263 63 0 6
4364937313 0 0 0
4364937363 0 0 0
4364937413 0 0 0
4364937463 0 0 0
4364937513 0 0 0
4364937563 0 0 0
4364937613 0 0 0
4364937663 0 0 0
4364937713 0 0 0
4364937763 0 0 0
4364937813 0 0 0
4364937863 1464 0 2
4364937913 0 0 0
4364937963 0 0 0
4364938013 0 0 0
4364938063 0 0 0
4364938113 0 0 0
4364938163 0 0 0
4364938213 0 0 0
4364938263 43 0 6
4364938313 0 0 0
4364938363 0 0 0
4364938413 0 0 0
4364938463 0 0 0
4364938513 0 0 0
4364938563 0 0 0
4364938613 0 0 0
4364938663 0 0 0
4364938713 0 0 0
4364938763 0 0 0
4364938813 0 0 0
4364938863 1414 0 1
4364938913 0 0 0
4364938963 0 0 0
4364939013 0 0 0
4364939063 0 0 0
4364939113 0 0 0
4364939163 0 0 0
4364939213 0 0 0
4364939263 31 0 5
4364939313 0 0 0
4364939363 0 0 0
4364939413 0 0 0
4364939463 0 0 0
4364939513 0 0 0
4364939563 0 0 0
4364939613 0 0 0
4364939663 0 0 0
4364939713 0 0 0
4364939763 0 0 0
