4365000735 8372 0 3
4365000785 0 0 0
4365000835 0 0 0
4365000885 0 0 0
4365000935 0 0 0
4365000985 0 0 0
4365001035 0 0 0
4365001085 0 0 0
4365001135 0 0 0
4365001185 0 0 0
4365001235 0 0 0
4365001285 0 0 0
4365001335 0 0 0
4365001385 0 0 0
4365001435 0 0 0
4365001485 0 0 0
4365001535 0 0 0
4365001585 0 0 0
4365001635 0 0 0
4365001685 0 0 0
4365001735 5563 0 2
4365001785 0 0 0
4365001835 0 0 0
4365001885 0 0 0
4365001935 0 0 0
4365001985 0 0 0
4365002035 0 0 0
4365002085 0 0 0
4365002135 0 0 0
4365002185 0 0 0
4365002235 0 0 0
4365002285 0 0 0
4365002335 0 0 0
4365002385 0 0 0
4365002435 0 0 0
4365002485 0 0 0
4365002535 0 0 0
4365002585 0 0 0
4365002635 0 0 0
4365002685 0 0 0
4365002735 3 0 0
4365002785 3774 0 2
4365002835 0 0 0
4365002885 0 0 0
4365002935 0 0 0
4365002985 0 0 0
4365003035 0 0 0
4365003085 0 0 0
4365003135 0 0 0
4365003185 0 0 0
4365003235 0 0 0
4365003285 0 0 0
4365003335 0 0 0
4365003385 0 0 0
4365003435 0 0 0
4365003485 0 0 0
4365003535 0 0 0
4365003585 0 0 0
4365003635 0 0 0
4365003685 0 0 0
4365003735 0 0 0
4365003785 2574 0 2
4365003835 0 0 0
4365003885 0 0 0
4365003935 0 0 0
4365003985 0 0 0
4365004035 0 0 0
4365004085 0 0 0
4365004135 0 0 0
4365004185 0 0 0
4365004235 0 0 0
4365004285 0 0 0
4365004335 0 0 0
4365004385 0 0 0
4365004435 0 0 0
4365004485 0 0 0
4365004535 0 0 0
4365004585 0 0 0
4365004635 0 0 0
4365004685 0 0 0
4365004735 0 0 0
4365004785 1739 0 2
4365004835 0 0 0
4365004885 0 0 0
4365004935 0 0 0
4365004985 0 0 0
4365005035 0 0 0
4365005085 0 0 0
4365005135 0 0 0
4365005185 0 0 0
4365005235 0 0 0
4365005285 0 0 0
4365005335 0 0 0
4365005385 0 0 0
4365005435 0 0 0
4365005485 0 0 0
4365005535 0 0 0
4365005585 0 0 0
4365005635 0 0 0
4365005685 0 0 0
4365005735 0 0 0
4365005797 1196 0 1
4365005847 0 0 0
4365005897 0 0 0
4365005947 0 0 0
4365005997 0 0 0
4365006047 0 0 0
4365006097 0 0 0
4365006147 0 0 0
4365006197 0 0 0
4365006247 0 0 0
4365006297 0 0 0
4365006347 0 0 0
4365006397 0 0 0
4365006447 0 0 0
4365006497 0 0 0
4365006547 0 0 0
4365006597 0 0 0
4365006647 0 0 0
4365006697 0 0 0
4365006747 0 0 0
4365006797 778 0 2
4365006847 0 0 0
4365006897 0 0 0
