4295256076 11093 0 36
4295256126 16351 0 49
4295256176 17015 0 49
4295256226 7726 0 20
4295256276 0 0 0
4295256326 0 0 0
4295256376 0 0 0
4295256426 0 0 0
4295256476 0 0 0
4295256526 0 0 0
4295256576 0 0 0
4295256626 0 0 0
4295256676 0 0 0
4295256726 0 0 0
4295256776 0 0 0
4295256826 0 0 0
4295256876 0 0 0
4295256926 0 0 0
4295256976 0 0 0
4295257026 0 0 0
4295257076 0 0 0
4295257126 5769 0 19
4295257176 3112 0 8
4295257226 6987 0 26
4295257276 12556 0 49
4295257326 8623 0 24
4295257376 0 0 0
4295257426 0 0 0
4295257476 0 0 0
4295257526 0 0 0
4295257576 0 0 0
4295257626 0 0 0
4295257676 0 0 0
4295257726 0 0 0
4295257776 0 0 0
4295257826 0 0 0
4295257876 0 0 0
4295257926 0 0 0
4295257976 0 0 0
4295258026 0 0 0
4295258076 0 0 0
4295258126 0 0 0
4295258176 8242 0 29
4295258226 0 0 0
4295258276 0 0 0
4295258326 3399 0 21
4295258376 9371 0 48
4295258426 6475 0 31
4295258476 0 0 0
4295258526 0 0 0
4295258576 0 0 0
4295258626 0 0 0
4295258676 0 0 0
4295258726 0 0 0
4295258776 0 0 0
4295258826 0 0 0
4295258876 0 0 0
4295258926 0 0 0
4295258976 0 0 0
4295259026 0 0 0
4295259076 0 0 0
4295259126 0 0 0
4295259176 709 0 6
4295259226 6949 0 35
4295259276 0 0 0
4295259326 0 0 0
4295259376 0 0 0
4295259426 2609 0 18
4295259476 8950 0 48
4295259526 1666 0 15
4295259576 0 0 0
4295259626 0 0 0
4295259676 0 0 0
4295259726 0 0 0
4295259776 0 0 0
4295259826 0 0 0
4295259876 0 0 0
4295259926 0 0 0
4295259976 0 0 0
4295260026 0 0 0
4295260076 0 0 0
4295260126 0 0 0
4295260176 0 0 0
4295260226 1944 0 10
4295260276 5214 0 34
4295260326 0 0 0
4295260376 0 0 0
4295260426 0 0 0
4295260476 0 0 0
4295260526 5026 0 31
4295260576 4112 0 21
4295260626 0 0 0
4295260676 0 0 0
4295260726 0 0 0
4295260776 0 0 0
4295260826 0 0 0
4295260876 0 0 0
4295260926 0 0 0
4295260976 0 0 0
4295261026 0 0 0
4295261076 0 0 0
4295261126 0 0 0
4295261176 0 0 0
4295261226 0 0 0
4295261276 2031 0 11
4295261326 4486 0 27
4295261376 0 0 0
4295261426 0 0 0
4295261476 0 0 0
4295261526 0 0 0
4295261576 3324 0 25
4295261626 2793 0 20
4295261676 0 0 0
4295261726 0 0 0
4295261776 0 0 0
4295261826 0 0 0
4295261876 0 0 0
4295261926 0 0 0
4295261976 0 0 0
4295262026 0 0 0
4295262076 0 0 0
4295262126 0 0 0
4295262176 0 0 0
4295262226 0 0 0
4295262276 0 0 0
4295262326 5117 0 19
4295262376 937 0 4
4295262426 0 0 0
read 128 profiled data
